time,open,high,low,close,volume,time,RSI
2014-08-28,17119.0605,17119.0605,17018.3301,17079.5703,51860000,2014-08-28,75.4969
2014-08-27,17111.0293,17134.5996,17090.6094,17122.0098,61690000,2014-08-27,75.0727
2014-08-26,17079.5703,17153.8008,17079.5703,17106.6992,50710000,2014-08-26,73.5001
2014-08-25,17011.8105,17124.7402,17011.8105,17076.8691,57400000,2014-08-25,69.9244
2014-08-22,17038.2695,17064.2793,16984.5195,17001.2207,64330000,2014-08-22,73.3040
2014-08-21,16983.8809,17074.5898,16983.8809,17039.4902,65160000,2014-08-21,70.7623
2014-08-20,16910.0293,16994.8906,16896.5508,16979.1309,61960000,2014-08-20,67.0331
2014-08-19,16839.0605,16929.1309,16839.0605,16919.5898,67220000,2014-08-19,63.0727
2014-08-18,16664.4492,16840.2793,16664.4492,16838.7402,75670000,2014-08-18,50.1909
2014-08-15,16717.0098,16775.2695,16575.4199,16662.9102,109180000,2014-08-15,55.2691
2014-08-14,16657.3203,16714.2207,16651.6699,16713.5801,62370000,2014-08-14,50.2693
2014-08-13,16567.5391,16670.2891,16567.5391,16651.8008,66020000,2014-08-13,41.6915
2014-08-12,16565.5508,16589.3105,16518.0605,16560.5391,62770000,2014-08-12,41.4960
2014-08-11,16557.2695,16627.9902,16557.2695,16569.9805,65560000,2014-08-11,40.7721
2014-08-08,16369.6797,16556.5898,16364.2197,16553.9297,82420000,2014-08-08,21.5276
2014-08-07,16448.2891,16504.3496,16333.7803,16368.2695,80430000,2014-08-07,24.4393
2014-08-06,16425.0996,16490.6992,16372.3203,16443.3398,78600000,2014-08-06,21.7059
2014-08-05,16559.9707,16559.9707,16369.5498,16429.4707,76630000,2014-08-05,26.6035
2014-08-04,16493.7207,16596.2207,16447.1992,16569.2793,76260000,2014-08-04,18.7212
2014-08-01,16561.6992,16584.7500,16437.0703,16493.3691,84860000,2014-08-01,20.7189
2014-07-31,16869.6309,16869.6309,16563.3008,16563.3008,101670000,2014-07-31,35.9053
2014-07-30,16920.1094,16983.9395,16817.1602,16880.3594,77750000,2014-07-30,40.1237
2014-07-29,16984.3301,17056.4609,16912.1094,16912.1094,75980000,2014-07-29,46.1610
2014-07-28,16956.9102,17001.3809,16877.7207,16982.5898,66190000,2014-07-28,42.9542
2014-07-25,17079.5000,17082.3301,16915.6504,16960.5703,67290000,2014-07-25,56.0032
2014-07-24,17092.0195,17119.8301,17061.0703,17083.8008,66390000,2014-07-24,57.5659
2014-07-23,17117.0098,17121.0508,17058.0508,17086.6309,73440000,2014-07-23,60.5151
2014-07-22,17054.9707,17133.4297,17040.1309,17113.5391,77960000,2014-07-22,55.5706
2014-07-21,17095.1094,17095.1094,16974.3398,17051.7305,67590000,2014-07-21,59.8107
2014-07-18,16978.1602,17113.5098,16977.5195,17100.1797,112530000,2014-07-18,50.1049
2014-07-17,17133.4492,17151.5605,16966.1895,16976.8105,99240000,2014-07-17,69.6474
2014-07-16,17061.9102,17139.3496,17061.9102,17138.1992,111500000,2014-07-16,63.9851
2014-07-15,17055.0293,17120.3398,17006.3906,17060.6797,101730000,2014-07-15,63.4106
2014-07-14,16950.9297,17088.4297,16950.9297,17055.4199,60570000,2014-07-14,53.6168
2014-07-11,16918.3105,16949.4609,16860.3008,16943.8105,61000000,2014-07-11,49.9432
2014-07-10,16980.3496,16980.3496,16805.3809,16915.0703,67510000,2014-07-10,57.5253
2014-07-09,16916.8301,16998.9492,16913.8105,16985.6094,67120000,2014-07-09,50.8390
2014-07-08,17022.0898,17022.0898,16874.7891,16906.6191,75250000,2014-07-08,65.8754
2014-07-07,17063.8301,17063.8301,16992.4492,17024.2109,61480000,2014-07-07,73.4089
2014-07-03,16979.0000,17074.6504,16979.0000,17068.2598,66800000,2014-07-03,66.6207
2014-07-02,16949.7109,16986.6309,16949.7109,16976.2402,57840000,2014-07-02,63.8313
2014-07-01,16828.5293,16998.6992,16828.5293,16956.0703,74050000,2014-07-01,48.1426
2014-06-30,16852.4902,16871.2695,16801.9395,16826.5996,90360000,2014-06-30,52.0487
2014-06-27,16846.9004,16862.7305,16773.8398,16851.8398,137690000,2014-06-27,51.2411
2014-06-26,16866.8105,16872.5195,16746.0898,16846.1309,63650000,2014-06-26,54.0796
2014-06-25,16817.6797,16883.5391,16799.4102,16867.5098,73920000,2014-06-25,47.8411
2014-06-24,16934.6191,16969.6992,16805.2305,16818.1309,80220000,2014-06-24,66.7179
2014-06-23,16946.5000,16954.2695,16896.0898,16937.2598,63640000,2014-06-23,69.1433
2014-06-20,16920.6191,16978.0195,16920.6191,16947.0801,247350000,2014-06-20,66.8460
2014-06-19,16909.9004,16923.4297,16858.8809,16921.4609,80220000,2014-06-19,65.9268
2014-06-18,16806.1191,16911.4102,16755.2891,16906.6191,73720000,2014-06-18,55.4655
2014-06-17,16779.2109,16823.5508,16732.9102,16808.4902,63530000,2014-06-17,52.1312
2014-06-16,16765.5605,16802.1406,16722.8594,16781.0098,77900000,2014-06-16,50.4857
2014-06-13,16734.6406,16787.8906,16718.5996,16775.7402,95220000,2014-06-13,46.8656
2014-06-12,16840.4805,16841.5703,16703.7305,16734.1895,72560000,2014-06-12,60.0060
2014-06-11,16943.1602,16943.1602,16821.8496,16843.8809,61860000,2014-06-11,78.7492
2014-06-10,16940.4004,16946.3398,16897.4395,16945.9199,64560000,2014-06-10,78.5920
2014-06-09,16926.0801,16970.1699,16912.9199,16943.0996,67130000,2014-06-09,77.8477
2014-06-06,16839.6406,16924.2793,16839.6406,16924.2793,80530000,2014-06-06,72.8648
2014-06-05,16739.1406,16845.8105,16709.9492,16836.1094,70460000,2014-06-05,64.8127
2014-06-04,16720.0000,16742.9102,16673.6504,16737.5293,65570000,2014-06-04,62.9821
2014-06-03,16736.6992,16736.6992,16690.0098,16722.3398,67830000,2014-06-03,65.5868
2014-06-02,16716.8496,16756.6406,16682.0703,16743.6309,57560000,2014-06-02,64.0401
2014-05-30,16697.3301,16721.2207,16648.8496,16717.1699,105190000,2014-05-30,62.5933
2014-05-29,16637.7402,16698.7402,16620.4297,16698.7402,55500000,2014-05-29,58.0894
2014-05-28,16674.9805,16674.9805,16620.2207,16633.1797,62480000,2014-05-28,62.1836
2014-05-27,16607.4199,16688.6895,16607.4199,16675.5000,80870000,2014-05-27,57.4196
2014-05-23,16544.4902,16613.0703,16544.4902,16606.2695,61340000,2014-05-23,52.5474
2014-05-22,16532.7402,16565.3906,16489.6094,16543.0801,59250000,2014-05-22,51.6434
2014-05-21,16376.1699,16544.5996,16376.1699,16533.0605,76730000,2014-05-21,37.8358
2014-05-20,16511.2207,16511.2207,16341.2998,16374.3096,75150000,2014-05-20,48.2295
2014-05-19,16490.3496,16526.2598,16442.1191,16511.8594,82180000,2014-05-19,46.2322
2014-05-16,16447.3203,16498.9902,16414.3203,16491.3105,119330000,2014-05-16,42.2102
2014-05-15,16613.5195,16622.9004,16397.4609,16446.8105,106610000,2014-05-15,56.4919
2014-05-14,16716.0801,16717.5605,16595.0000,16613.9707,71970000,2014-05-14,69.1197
2014-05-13,16695.9199,16735.5098,16695.9199,16715.4395,71340000,2014-05-13,67.8850
2014-05-12,16584.8203,16704.8398,16584.8203,16695.4707,71550000,2014-05-12,60.2141
2014-05-09,16551.2305,16588.7695,16498.7109,16583.3398,74980000,2014-05-09,57.5305
2014-05-08,16518.1602,16622.9492,16502.0098,16550.9707,75620000,2014-05-08,54.9106
2014-05-07,16401.6602,16522.9395,16357.3496,16518.5391,93870000,2014-05-07,44.3231
2014-05-06,16529.8496,16529.8496,16399.9902,16401.0195,74340000,2014-05-06,57.2705
2014-05-05,16509.7500,16547.9199,16377.0898,16530.5508,70320000,2014-05-05,55.4865
2014-05-02,16562.3398,16620.0605,16488.3105,16512.8906,78910000,2014-05-02,61.3506
2014-05-01,16580.2598,16604.7891,16525.2500,16558.8691,75630000,2014-05-01,63.3467
2014-04-30,16534.8594,16592.2793,16510.8691,16580.8398,92970000,2014-04-30,60.4976
2014-04-29,16451.1797,16559.3906,16451.1797,16535.3691,71240000,2014-04-29,54.8356
2014-04-28,16363.2002,16500.3691,16312.6602,16448.7402,105510000,2014-04-28,47.9756
2014-04-25,16503.2598,16503.2598,16333.7803,16361.4600,90630000,2014-04-25,60.8499
2014-04-24,16503.3906,16541.2598,16452.3008,16501.6504,80340000,2014-04-24,60.8633
2014-04-23,16513.7305,16525.9902,16477.2793,16501.6504,76830000,2014-04-23,61.8009
2014-04-22,16449.3809,16565.7109,16449.3809,16514.3691,84830000,2014-04-22,58.3030
2014-04-21,16408.9199,16459.7793,16402.0801,16449.2500,79500000,2014-04-21,56.0909
2014-04-17,16424.1406,16460.4902,16368.1396,16408.5391,136190000,2014-04-17,57.0878
2014-04-16,16266.2305,16424.8496,16266.2305,16424.8496,94650000,2014-04-16,48.8326
2014-04-15,16173.4902,16272.9502,16063.2002,16262.5596,97850000,2014-04-15,43.2193
2014-04-14,16028.2900,16184.7598,16028.2900,16173.2402,90020000,2014-04-14,33.1763
2014-04-11,16168.8701,16168.8701,16015.3203,16026.7500,119550000,2014-04-11,39.0236
2014-04-10,16437.2402,16456.1191,16153.3398,16170.2197,112550000,2014-04-10,55.3058
2014-04-09,16256.3701,16438.8203,16256.3701,16437.1797,91550000,2014-04-09,40.7198
2014-04-08,16245.1602,16296.8604,16180.2803,16256.1396,98510000,2014-04-08,39.6517
2014-04-07,16414.1504,16421.3809,16244.0098,16245.8701,116540000,2014-04-07,52.0130
2014-04-04,16576.0195,16631.6309,16392.7695,16412.7109,104350000,2014-04-04,70.4099
2014-04-03,16572.3594,16604.1504,16527.5996,16572.5508,77220000,2014-04-03,70.2013
2014-04-02,16532.8008,16588.1895,16506.5996,16573.0000,78120000,2014-04-02,68.0736
2014-04-01,16458.0508,16565.7305,16457.5996,16532.6094,88010000,2014-04-01,63.7997
2014-03-31,16324.2197,16480.8496,16324.2197,16457.6602,104510000,2014-03-31,54.1936
2014-03-28,16267.7695,16414.8594,16267.7695,16323.0596,86370000,2014-03-28,49.2203
2014-03-27,16268.6699,16300.9404,16191.7900,16264.2305,93650000,2014-03-27,49.2950
2014-03-26,16370.7100,16466.0391,16268.9902,16268.9902,92770000,2014-03-26,58.0273
2014-03-25,16279.2002,16407.1797,16279.2002,16367.8799,89110000,2014-03-25,51.2509
2014-03-24,16303.2803,16380.5098,16215.5596,16276.6904,110620000,2014-03-24,53.2296
2014-03-21,16332.6904,16456.4492,16290.7900,16302.7695,353670000,2014-03-21,55.5204
2014-03-20,16221.9805,16353.9805,16160.3301,16331.0498,91530000,2014-03-20,48.1740
2014-03-19,16335.7100,16363.3203,16126.2900,16222.1699,90110000,2014-03-19,56.5727
2014-03-18,16245.9297,16369.9404,16245.9297,16336.1904,79140000,2014-03-18,50.6270
2014-03-17,16066.3701,16270.3398,16066.3701,16247.2197,88930000,2014-03-17,35.0699
2014-03-14,16106.3203,16165.0498,16046.9902,16065.6699,85660000,2014-03-14,37.3617
2014-03-13,16341.5498,16405.0703,16084.0996,16108.8896,86160000,2014-03-13,56.3261
2014-03-12,16350.6699,16364.7402,16260.0303,16340.0801,77900000,2014-03-12,57.3130
2014-03-11,16419.3906,16460.3301,16325.1699,16351.2500,78150000,2014-03-11,64.7988
2014-03-10,16453.0996,16453.0996,16334.2002,16418.6797,68210000,2014-03-10,68.6471
2014-03-07,16424.5293,16505.6992,16398.8594,16452.7207,80690000,2014-03-07,67.2026
2014-03-06,16360.5596,16450.1699,16360.5596,16421.8906,75900000,2014-03-06,63.9484
2014-03-05,16395.8809,16406.5508,16343.9600,16360.1797,73980000,2014-03-05,67.1682
2014-03-04,16169.3203,16419.4902,16169.3203,16395.8809,96120000,2014-03-04,54.2359
2014-03-03,16321.7100,16321.7100,16071.2500,16168.0303,92760000,2014-03-03,70.6036
2014-02-28,16273.2305,16398.9492,16226.0898,16321.7100,122110000,2014-02-28,67.9077
2014-02-27,16197.7002,16276.2803,16159.8096,16272.6504,97640000,2014-02-27,63.3221
2014-02-26,16180.3604,16252.3496,16155.8604,16198.4102,93980000,2014-02-26,62.2382
2014-02-25,16207.3398,16254.2598,16147.2500,16179.6602,99470000,2014-02-25,64.8471
2014-02-24,16102.2695,16300.0400,16102.2695,16207.1396,244580000,2014-02-24,58.9890
2014-02-21,16135.9199,16191.9199,16093.7998,16103.2998,126580000,2014-02-21,61.8787
2014-02-20,16044.1504,16161.6396,16006.5898,16133.2305,77720000,2014-02-20,56.8325
2014-02-19,16126.2305,16225.7197,16031.6602,16040.5596,80560000,2014-02-19,63.4006
2014-02-18,16153.9697,16167.3301,16107.0400,16130.4004,91250000,2014-02-18,65.6439
2014-02-14,16018.0801,16175.5498,15985.3896,16154.3896,84060000,2014-02-14,59.5014
2014-02-13,15946.9902,16039.3701,15863.2500,16027.5898,99470000,2014-02-13,55.8916
2014-02-12,15993.0400,16036.5596,15928.7500,15963.9404,77310000,2014-02-12,58.8656
2014-02-11,15804.1699,16027.1904,15803.4004,15994.7695,95930000,2014-02-11,49.1567
2014-02-10,15793.6299,15801.7900,15733.6904,15801.7900,84110000,2014-02-10,48.5639
2014-02-07,15630.6396,15798.5098,15625.5303,15794.0801,105780000,2014-02-07,38.9289
2014-02-06,15443.8301,15632.0898,15443.0000,15628.5303,106980000,2014-02-06,24.8026
2014-02-05,15443.0000,15478.2100,15340.6904,15440.2305,105130000,2014-02-05,24.7349
2014-02-04,15372.9297,15481.8496,15356.6201,15445.2402,124110000,2014-02-04,19.3744
2014-02-03,15697.6904,15708.5400,15356.1699,15372.7998,151050000,2014-02-03,27.2432
2014-01-31,15847.1904,15847.1904,15617.5498,15698.8496,137090000,2014-01-31,32.5718
2014-01-30,15743.0303,15907.5303,15733.2695,15848.6104,92100000,2014-01-30,23.4432
2014-01-29,15927.0801,15927.0801,15708.9805,15738.7900,109590000,2014-01-29,29.6493
2014-01-28,15840.8398,15945.8896,15840.8398,15928.5596,89110000,2014-01-28,21.0838
2014-01-27,15879.0498,15942.7695,15783.5498,15837.8799,127540000,2014-01-27,22.1283
2014-01-24,16203.2900,16203.2900,15879.1104,15879.1104,141450000,2014-01-24,35.0040
2014-01-23,16371.9902,16372.9600,16140.5801,16197.3496,100540000,2014-01-23,47.6180
2014-01-22,16420.4805,16453.4902,16332.9805,16373.3398,87470000,2014-01-22,52.3639
2014-01-21,16459.2695,16520.5996,16316.2500,16414.4395,111570000,2014-01-21,56.2907
2014-01-17,16408.0195,16495.2598,16378.7998,16458.5605,184970000,2014-01-17,52.1415
2014-01-16,16477.6992,16477.6992,16375.5596,16417.0098,87370000,2014-01-16,58.7795
2014-01-15,16378.0303,16505.2793,16376.7803,16481.9395,101130000,2014-01-15,50.9668
2014-01-14,16261.9902,16373.9199,16260.8301,16373.8604,98610000,2014-01-14,39.2338
2014-01-13,16434.0293,16453.1309,16240.5996,16257.9404,111680000,2014-01-13,56.8949
2014-01-10,16453.6191,16487.6504,16379.0195,16437.0508,85190000,2014-01-10,59.5665
2014-01-09,16471.4102,16525.3496,16378.6104,16444.7598,83990000,2014-01-09,61.8753
2014-01-08,16527.6602,16528.8809,16416.6895,16462.7402,103260000,2014-01-08,69.3071
2014-01-07,16429.0195,16562.3203,16429.0195,16530.9395,81270000,2014-01-07,62.3724
2014-01-06,16474.0391,16532.9902,16405.5195,16425.0996,89380000,2014-01-06,68.5584
2014-01-03,16456.8906,16518.7402,16439.3008,16469.9902,72770000,2014-01-03,67.4835
2014-01-02,16572.1699,16573.0703,16416.4902,16441.3496,80960000,2014-01-02,84.4688
2013-12-31,16512.3809,16588.2500,16511.4805,16576.6602,78760000,2013-12-31,82.4660
2013-12-30,16484.5098,16504.3496,16476.8691,16504.2891,54220000,2013-12-30,81.4925
2013-12-27,16486.3691,16529.0098,16461.2305,16478.4102,47230000,2013-12-27,81.7575
2013-12-26,16370.9697,16483.0000,16370.9697,16479.8809,50160000,2013-12-26,77.8458
2013-12-24,16295.7002,16360.5996,16295.7002,16357.5498,33640000,2013-12-24,74.7565
2013-12-23,16225.2500,16318.1104,16225.2500,16294.6104,78930000,2013-12-23,71.5020
2013-12-20,16178.5703,16287.8398,16178.5703,16221.1396,285190000,2013-12-20,69.1998
2013-12-19,16162.5098,16194.7197,16121.5400,16179.0801,94980000,2013-12-19,68.4321
2013-12-18,15876.5703,16173.0400,15808.9199,16167.9697,129620000,2013-12-18,48.3920
2013-12-17,15884.0596,15917.9600,15836.4502,15875.2598,101490000,2013-12-17,49.1065
2013-12-16,15759.5996,15930.3096,15759.5996,15884.5703,101470000,2013-12-16,35.1939
2013-12-13,15745.6602,15792.7998,15717.9199,15755.3604,83180000,2013-12-13,33.4100
2013-12-12,15844.8203,15845.1104,15703.7900,15739.4297,105870000,2013-12-12,40.3181
2013-12-11,15970.7500,15997.2197,15827.7002,15843.5303,107170000,2013-12-11,52.3452
2013-12-10,16024.1201,16029.0596,15969.5303,15973.1299,79420000,2013-12-10,58.8559
2013-12-09,16019.4902,16058.4004,16015.2900,16025.5303,91810000,2013-12-09,58.4638
2013-12-06,15825.5498,16022.3496,15825.5498,16020.2002,98260000,2013-12-06,36.1622
2013-12-05,15886.5000,15896.1904,15809.3701,15821.5098,128080000,2013-12-05,42.4263
2013-12-04,15910.5098,15960.3604,15791.2900,15889.7695,111180000,2013-12-04,45.1203
2013-12-03,16004.7197,16004.7197,15859.6797,15914.6201,103910000,2013-12-03,57.6994
2013-12-02,16087.1201,16098.0000,15986.2305,16008.7695,92590000,2013-12-02,73.3494
2013-11-29,16105.1602,16174.5098,16074.1396,16086.4102,69190000,2013-11-29,77.3694
2013-11-27,16073.3701,16107.9902,16057.3398,16097.3301,65730000,2013-11-27,75.2804
2013-11-26,16070.9297,16120.2500,16070.9297,16072.7998,107450000,2013-11-26,75.1262
2013-11-25,16072.0898,16109.6299,16055.4600,16072.5400,94040000,2013-11-25,75.3217
2013-11-22,16008.7100,16068.7803,15976.2695,16064.7695,81000000,2013-11-22,71.8162
2013-11-21,15908.0703,16016.0400,15908.0703,16009.9902,79000000,2013-11-21,64.8860
2013-11-20,15971.2002,16016.8496,15865.3701,15900.8203,84350000,2013-11-20,75.0096
2013-11-19,15974.0596,16025.8496,15943.7803,15967.0303,84570000,2013-11-19,75.4763
2013-11-18,15962.7197,16030.2803,15942.1699,15976.0195,94860000,2013-11-18,74.9351
2013-11-15,15876.1602,15962.9805,15875.9004,15961.7002,126460000,2013-11-15,70.6023
2013-11-14,15806.2197,15884.9902,15798.7402,15876.2197,123860000,2013-11-14,66.5091
2013-11-13,15739.5000,15822.9805,15672.0000,15821.6299,92450000,2013-11-13,62.1050
2013-11-12,15773.1504,15793.3799,15708.2900,15750.6699,79260000,2013-11-12,65.9312
2013-11-11,15759.2803,15791.4502,15737.2197,15783.0996,58860000,2013-11-11,65.1570
2013-11-08,15591.5400,15764.2900,15579.3496,15761.7803,101200000,2013-11-08,54.1256
2013-11-07,15751.3096,15797.6797,15586.3301,15593.9805,103860000,2013-11-07,73.5267
2013-11-06,15628.7197,15750.2900,15628.7197,15746.8799,109200000,2013-11-06,65.1367
2013-11-05,15631.2197,15651.8896,15522.1797,15618.2197,91890000,2013-11-05,65.5072
2013-11-04,15621.2002,15658.9004,15588.4805,15639.1201,71200000,2013-11-04,64.8052
2013-11-01,15558.0098,15649.4004,15543.2500,15615.5498,101830000,2013-11-01,60.3527
2013-10-31,15619.9199,15651.8604,15544.6904,15545.7500,114050000,2013-10-31,67.6944
2013-10-30,15680.7402,15721.0000,15574.5195,15618.7598,79170000,2013-10-30,75.5996
2013-10-29,15572.2100,15683.0801,15572.2100,15680.3496,86600000,2013-10-29,70.1584
2013-10-28,15569.1904,15599.0898,15533.4805,15568.9297,92760000,2013-10-28,69.9955
2013-10-25,15523.7197,15570.5996,15512.9600,15570.2803,109900000,2013-10-25,67.6704
2013-10-24,15414.8701,15528.6299,15414.1299,15509.2100,89240000,2013-10-24,61.4057
2013-10-23,15465.3398,15465.6602,15366.1904,15413.3301,90630000,2013-10-23,66.6450
2013-10-22,15394.2197,15518.0996,15394.2197,15467.6602,107030000,2013-10-22,62.7234
2013-10-21,15401.3203,15410.1797,15362.6602,15392.2002,93660000,2013-10-21,63.3743
2013-10-18,15371.7100,15412.9697,15321.8096,15399.6504,156660000,2013-10-18,61.9328
2013-10-17,15369.4600,15376.1104,15229.0195,15371.6504,108490000,2013-10-17,61.8329
2013-10-16,15170.7002,15374.1504,15170.7002,15373.8301,92850000,2013-10-16,52.1237
2013-10-15,15300.2998,15301.9102,15161.3301,15168.0098,91440000,2013-10-15,60.9732
2013-10-14,15231.3301,15309.4805,15136.3799,15301.2598,81420000,2013-10-14,57.6229
2013-10-11,15126.5195,15237.2998,15100.1299,15237.1104,85730000,2013-10-11,52.1624
2013-10-10,14806.3896,15126.0703,14806.3896,15126.0703,106540000,2013-10-10,27.0345
2013-10-09,14778.1904,14852.5000,14719.4297,14802.9805,103190000,2013-10-09,23.9557
2013-10-08,14938.0400,14938.0400,14773.4697,14776.5303,102690000,2013-10-08,30.2963
2013-10-07,15069.2998,15069.2998,14920.8301,14936.2402,79620000,2013-10-07,37.4107
2013-10-04,14994.6797,15083.9902,14972.3301,15072.5801,75100000,2013-10-04,29.1326
2013-10-03,15127.2305,15127.2305,14947.0303,14996.4805,91300000,2013-10-03,36.6712
2013-10-02,15182.6504,15182.6504,15044.7100,15133.1396,86090000,2013-10-02,40.5058
2013-10-01,15132.4902,15208.4004,15110.3398,15191.7002,82460000,2013-10-01,35.1341
2013-09-30,15249.8203,15249.8203,15086.7100,15129.6699,122330000,2013-09-30,43.0985
2013-09-27,15317.4502,15317.4502,15211.8096,15258.2402,95660000,2013-09-27,48.6621
2013-09-26,15274.4199,15387.1904,15274.4199,15328.2998,79050000,2013-09-26,44.6869
2013-09-25,15339.0195,15372.4805,15253.1602,15273.2598,81890000,2013-09-25,49.7470
2013-09-24,15402.5400,15433.7500,15327.1396,15334.5898,85430000,2013-09-24,55.1167
2013-09-23,15452.3096,15466.9502,15368.2500,15401.3799,94920000,2013-09-23,59.5214
2013-09-20,15635.0898,15654.7695,15448.0898,15451.0898,379650000,2013-09-20,80.0888
2013-09-19,15677.8604,15695.8896,15625.4502,15636.5498,116280000,2013-09-19,86.1865
2013-09-18,15533.0303,15709.5801,15470.1602,15676.9404,145410000,2013-09-18,82.1626
2013-09-17,15503.1504,15555.0703,15503.1504,15529.7305,104480000,2013-09-17,81.1725
2013-09-16,15381.3604,15549.8701,15381.3604,15494.7803,105740000,2013-09-16,76.5255
2013-09-13,15312.8604,15380.9697,15312.8604,15376.0596,90890000,2013-09-13,73.2798
2013-09-12,15327.1396,15345.3203,15283.2598,15300.6396,99760000,2013-09-12,75.1757
